STATE,DISTRICT,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,7,4,225,13,20
MN,7,4,230,5,17
MN,7,4,275,6,10
MN,7,4,280,5,10
MN,7,4,290,24,39
MN,7,4,295,47,59
MN,7,4,300,11,29
MN,7,6,5,45,42
MN,7,6,10,28,32
MN,7,6,15,27,22
MN,7,6,20,7,3
MN,7,6,25,50,126
MN,7,6,30,32,34
MN,7,6,31,37,49
MN,7,6,35,75,99
MN,7,6,40,6,10
MN,7,6,45,32,45
MN,7,6,50,117,195
MN,7,6,55,14,34
MN,7,6,56,5,12
MN,7,6,60,9,24
MN,7,6,65,13,27
MN,7,6,70,17,29
MN,7,6,75,13,57
MN,7,6,80,225,391
MN,7,6,85,100,226
MN,7,6,86,15,33
MN,7,6,90,16,31
MN,7,6,95,33,67
MN,7,6,100,5,20
MN,7,12,5,66,80
MN,7,12,10,194,493
MN,7,12,15,27,62
MN,7,12,20,9,45
MN,7,12,25,212,217
MN,7,12,30,36,96
MN,7,12,32,0,0
MN,7,12,35,26,56
MN,7,12,40,39,42
MN,7,12,45,39,96
MN,7,12,50,25,88
MN,7,12,55,19,53
MN,7,12,60,29,48
MN,7,12,65,43,114
MN,7,12,70,62,53
MN,7,12,75,446,661
MN,7,12,90,420,674
MN,7,12,100,0,0
MN,7,12,105,12,132
MN,7,12,110,35,150
MN,7,12,115,142,282
MN,7,12,120,31,93
MN,7,12,125,30,81
MN,7,12,130,24,63
MN,7,12,135,12,85
MN,7,14,5,37,73
MN,7,14,10,165,258
MN,7,14,15,129,220
MN,7,14,20,150,244
MN,7,14,25,21,61
MN,7,14,30,13,24
MN,7,14,35,58,118
MN,7,14,40,836,967
MN,7,14,45,124,220
MN,7,14,50,65,94
MN,7,14,55,71,132
MN,7,14,60,26,52
MN,7,14,65,13,32
MN,7,14,70,15,29
MN,7,14,75,10,19
MN,7,14,80,27,34
MN,7,14,85,203,322
MN,7,14,90,50,103
MN,7,14,95,41,56
MN,7,14,100,27,46
MN,7,14,105,398,545
MN,7,14,110,98,144
MN,7,14,115,56,81
MN,7,14,120,49,41
MN,7,14,125,21,44
MN,7,14,130,45,96
MN,7,14,135,23,37
MN,7,14,140,36,126
MN,7,14,145,50,84
MN,7,14,150,50,101
MN,7,14,155,973,924
MN,7,14,157,283,438
MN,7,14,160,1002,567
MN,7,14,165,682,589
MN,7,14,170,1030,911
MN,7,14,175,294,207
MN,7,14,180,314,197
MN,7,14,185,313,130
MN,7,14,190,844,441
MN,7,14,195,560,449
MN,7,14,200,766,890
MN,7,14,205,444,362
MN,7,14,210,373,337
MN,7,14,212,740,721
MN,7,14,214,772,730
MN,7,14,215,37,56
MN,7,14,217,0,2
MN,7,14,220,32,71
MN,7,14,225,64,157
MN,7,14,230,100,206
MN,7,14,235,71,171
MN,7,14,240,85,182
MN,7,14,245,41,56
MN,7,14,250,42,87
MN,7,14,255,38,75
MN,7,14,260,122,102
MN,7,14,265,19,61
MN,7,14,270,23,21
MN,7,15,5,178,307
MN,7,15,10,17,47
MN,7,15,15,66,166
MN,7,15,20,13,47
MN,7,15,25,108,348
MN,7,15,30,38,148
MN,7,15,35,38,119
MN,7,15,40,32,78
MN,7,15,45,39,96
MN,7,15,50,7,34
MN,7,15,55,0,2
MN,7,15,56,4,3
MN,7,15,60,37,141
MN,7,15,65,28,55
MN,7,15,70,78,30
MN,7,15,75,36,166
MN,7,15,80,6,11
MN,7,15,85,34,99
MN,7,15,90,51,94
MN,7,15,95,49,180
MN,7,15,100,52,129
MN,7,15,105,76,189
MN,7,15,110,13,47
MN,7,15,115,15,50
MN,7,15,120,38,207
MN,7,15,125,19,64
MN,7,15,130,16,41
MN,7,15,135,0,5
MN,7,15,140,12,22
MN,7,17,5,17,64
MN,7,17,10,16,62
MN,7,17,15,32,59
MN,7,17,35,35,49
MN,7,17,47,4,44
MN,7,17,50,53,130
MN,7,17,55,21,71
MN,7,17,60,44,90
MN,7,17,90,24,56
MN,7,17,100,13,29
MN,7,17,105,22,51
MN,7,17,110,44,75
MN,7,17,115,12,88
MN,7,17,120,135,199
MN,7,17,125,39,92
MN,7,17,130,182,322
MN,7,17,135,265,405
MN,7,17,140,138,257
MN,7,17,145,176,245
MN,7,21,5,82,162
MN,7,21,7,495,877
MN,7,21,10,408,904
MN,7,21,15,528,906
MN,7,21,20,437,774
MN,7,21,25,28,79
MN,7,21,27,353,544
MN,7,21,30,432,1168
MN,7,21,35,48,157
MN,7,21,40,75,166
MN,7,21,45,118,345
MN,7,21,50,68,192
MN,7,21,55,390,969
MN,7,21,60,85,192
MN,7,21,65,25,112
MN,7,21,70,28,63
MN,7,21,75,46,94
MN,7,21,80,153,344
MN,7,21,85,126,398
MN,7,21,90,247,585
MN,7,21,95,40,96
MN,7,21,100,813,1701
MN,7,21,105,171,461
MN,7,21,110,77,204
MN,7,21,115,55,131
MN,7,21,120,14,30
MN,7,21,125,36,149
MN,7,21,130,55,142
MN,7,21,135,187,352
MN,7,21,140,143,319
MN,7,21,145,27,62
MN,7,21,150,30,157
MN,7,21,155,211,476
MN,7,21,160,74,275
MN,7,21,165,34,91
MN,7,21,170,42,184
MN,7,21,175,46,105
MN,7,26,5,86,119
MN,7,26,10,69,102
MN,7,26,15,24,30
MN,7,26,20,204,410
MN,7,26,25,18,61
MN,7,26,30,63,114
MN,7,26,35,80,144
MN,7,26,40,11,23
MN,7,26,45,74,134
MN,7,26,50,119,199
MN,7,26,55,45,91
MN,7,26,60,6,45
MN,7,26,65,30,49
MN,7,26,70,19,25
MN,7,26,75,25,44
MN,7,26,80,9,21
MN,7,26,85,4,20
MN,7,26,90,88,168
MN,7,26,95,32,53
MN,7,26,100,20,41
MN,7,26,105,26,55
MN,7,26,110,25,62
MN,7,26,115,28,53
MN,7,34,5,65,151
MN,7,34,10,185,304
MN,7,34,15,19,78
MN,7,34,20,74,209
MN,7,34,25,112,201
MN,7,34,30,415,852
MN,7,34,35,38,65
MN,7,34,40,19,121
MN,7,34,45,74,134
MN,7,34,50,64,154
MN,7,34,55,297,620
MN,7,34,60,91,223
MN,7,34,65,24,180
MN,7,34,70,184,388
MN,7,34,75,63,184
MN,7,34,80,97,240
MN,7,34,85,252,390
MN,7,34,90,35,71
MN,7,34,95,47,65
MN,7,34,100,30,73
MN,7,34,105,20,194
MN,7,34,110,258,331
MN,7,34,115,581,1116
MN,7,34,120,47,107
MN,7,34,125,59,136
MN,7,34,130,13,312
MN,7,34,135,94,275
MN,7,34,140,4,16
MN,7,34,145,42,161
MN,7,34,150,62,218
MN,7,34,155,38,158
MN,7,34,160,247,358
MN,7,34,165,16,28
MN,7,34,170,40,225
MN,7,34,175,263,406
MN,7,34,180,229,233
MN,7,34,185,252,317
MN,7,34,190,288,344
MN,7,34,195,340,515
MN,7,34,200,352,546
MN,7,34,202,0,0
MN,7,34,205,413,417
MN,7,34,210,226,284
MN,7,34,215,256,283
MN,7,34,220,290,274
MN,7,34,225,216,248
MN,7,34,230,357,399
MN,7,34,235,78,181
MN,7,35,5,6,42
MN,7,35,10,4,2
MN,7,35,15,2,17
MN,7,35,20,6,11
MN,7,35,25,13,9
MN,7,35,30,23,56
MN,7,35,35,5,6
MN,7,35,40,16,27
MN,7,35,45,215,272
MN,7,35,50,18,35
MN,7,35,55,5,13
MN,7,35,60,9,11
MN,7,35,65,7,34
MN,7,35,70,5,7
MN,7,35,75,7,11
MN,7,35,80,20,31
MN,7,35,85,104,234
MN,7,35,90,54,41
MN,7,35,92,0,0
MN,7,35,95,34,47
MN,7,35,100,64,99
MN,7,35,105,4,15
MN,7,35,110,0,0
MN,7,35,115,11,28
MN,7,35,118,1,4
MN,7,35,120,5,19
MN,7,35,125,14,5
MN,7,35,130,21,30
MN,7,35,135,17,47
MN,7,35,140,9,12
MN,7,35,145,5,13
MN,7,35,150,9,34
MN,7,35,155,22,9
MN,7,35,160,4,3
MN,7,35,165,5,25
MN,7,35,170,15,12
MN,7,35,175,15,16
MN,7,35,180,13,22
MN,7,35,185,36,50
MN,7,37,5,8,28
MN,7,37,10,12,57
MN,7,37,15,25,38
MN,7,37,20,44,65
MN,7,37,25,28,35
MN,7,37,30,23,44
MN,7,37,35,36,119
MN,7,37,40,40,72
MN,7,37,45,332,376
MN,7,37,60,13,50
MN,7,37,65,20,51
MN,7,37,70,31,53
MN,7,37,75,23,39
MN,7,37,80,41,62
MN,7,37,85,44,71
MN,7,37,90,8,15
MN,7,37,95,320,445
MN,7,37,110,30,83
MN,7,37,115,16,29
MN,7,37,120,22,41
MN,7,37,125,28,68
MN,7,37,130,18,18
MN,7,37,135,6,28
MN,7,37,140,6,46
MN,7,37,145,32,58
MN,7,37,150,61,113
MN,7,37,155,20,55
MN,7,37,160,11,58
MN,7,37,165,7,76
MN,7,39,5,26,93
MN,7,39,10,85,166
MN,7,39,15,39,74
MN,7,39,20,48,166
MN,7,39,30,37,148
MN,7,39,31,15,37
MN,7,39,35,14,37
MN,7,39,40,42,150
MN,7,39,44,78,154
MN,7,39,45,12,54
MN,7,39,46,10,49
MN,7,39,50,79,213
MN,7,39,55,23,41
MN,7,39,65,12,61
MN,7,39,70,17,77
MN,7,39,75,0,1
MN,7,39,80,16,19
MN,7,41,5,40,55
MN,7,41,10,9,36
MN,7,41,15,33,63
MN,7,41,20,20,76
MN,7,41,25,8,39
MN,7,41,30,15,39
MN,7,41,35,114,179
MN,7,41,40,37,82
MN,7,41,45,46,100
MN,7,41,50,96,180
MN,7,41,55,70,224
MN,7,41,60,23,92
MN,7,41,65,25,55
MN,7,41,70,18,48
MN,7,41,75,21,56
MN,7,41,80,39,88
MN,7,41,85,18,64
MN,7,41,90,41,65
MN,7,41,95,172,336
MN,7,41,100,15,54
MN,7,42,5,25,83
MN,7,42,10,107,225
MN,7,42,15,25,97
MN,7,42,20,34,106
MN,7,42,25,204,336
MN,7,42,30,29,65
MN,7,42,35,23,70
MN,7,42,40,42,155
MN,7,42,45,7,8
MN,7,42,50,15,47
MN,7,42,55,71,102
MN,7,42,60,29,118
MN,7,42,65,15,84
MN,7,42,70,92,220
MN,7,42,75,21,90
MN,7,42,80,50,117
MN,7,42,85,62,173
MN,7,42,90,14,94
MN,7,42,95,697,919
MN,7,42,105,790,1284
MN,7,42,115,679,974
MN,7,42,125,183,458
MN,7,42,130,20,76
MN,7,42,135,29,74
MN,7,42,140,20,128
MN,7,42,145,46,130
MN,7,42,150,19,66
MN,7,42,155,42,120
MN,7,42,160,23,99
MN,7,42,165,24,30
MN,7,42,170,327,530
MN,7,42,180,20,75
MN,7,42,185,41,103
MN,7,43,5,171,478
MN,7,43,10,91,402
MN,7,43,15,21,21
MN,7,43,20,89,237
MN,7,43,25,57,186
MN,7,43,30,196,408
MN,7,43,35,232,389
MN,7,43,40,225,427
MN,7,43,45,181,405
MN,7,43,50,58,222
MN,7,43,55,106,392
MN,7,43,60,86,282
MN,7,43,65,107,362
MN,7,43,70,674,1360
MN,7,43,75,695,1253
MN,7,43,80,828,1514
MN,7,43,95,161,511
MN,7,43,100,199,615
MN,7,43,105,54,247
MN,7,43,110,32,140
MN,7,43,115,31,134
MN,7,43,120,83,289
MN,7,43,125,18,96
MN,7,43,130,108,255
MN,7,43,135,48,141
MN,7,43,140,55,213
MN,7,43,145,235,791
MN,7,43,150,137,385
MN,7,44,5,18,28
MN,7,44,10,21,19
MN,7,44,15,13,16
MN,7,44,20,23,26
MN,7,44,25,13,14
MN,7,44,30,15,30
MN,7,44,35,27,38
MN,7,44,40,35,83
MN,7,44,45,19,50
MN,7,44,50,28,46
MN,7,44,55,230,209
MN,7,44,60,16,42
MN,7,44,65,34,63
MN,7,44,70,102,113
MN,7,44,75,25,24
MN,7,44,80,31,46
MN,7,44,85,140,42
MN,7,44,90,56,24
MN,7,44,95,84,78
MN,7,45,5,7,39
MN,7,45,10,7,45
MN,7,45,15,36,80
MN,7,45,20,81,265
MN,7,45,25,8,27
MN,7,45,30,0,21
MN,7,45,35,11,35
MN,7,45,40,5,18
MN,7,45,45,6,40
MN,7,45,50,7,18
MN,7,45,55,10,54
MN,7,45,60,0,11
MN,7,45,65,0,5
MN,7,45,70,0,5
MN,7,45,75,2,12
MN,7,45,80,19,17
MN,7,45,85,4,9
MN,7,45,90,50,103
MN,7,45,95,12,28
MN,7,45,100,2,4
MN,7,45,105,6,19
MN,7,45,110,34,43
MN,7,45,115,12,30
MN,7,45,120,10,54
MN,7,45,125,16,31
MN,7,45,130,14,25
MN,7,45,135,10,4
MN,7,45,140,23,115
MN,7,45,145,14,52
MN,7,45,150,60,68
MN,7,45,155,7,34
MN,7,45,160,5,10
MN,7,45,165,22,32
MN,7,45,166,0,0
MN,7,45,170,26,44
MN,7,45,175,47,109
MN,7,45,180,31,80
MN,7,45,185,26,54
MN,7,45,190,35,117
MN,7,45,195,13,54
MN,7,45,200,23,62
MN,7,45,205,4,14
MN,7,45,210,22,32
MN,7,45,215,3,11
MN,7,45,220,33,63
MN,7,45,225,110,226
MN,7,45,230,16,16
MN,7,45,235,9,36
MN,7,45,240,12,14
MN,7,45,245,23,44
MN,7,45,250,13,46
MN,7,45,255,4,13
MN,7,45,260,13,23
MN,7,45,265,28,56
MN,7,45,270,11,20
MN,7,45,275,101,304
MN,7,45,280,85,264
MN,7,45,285,6,52
MN,7,45,290,13,48
MN,7,45,295,7,17
MN,7,45,300,11,36
MN,7,47,5,59,123
MN,7,47,10,6,16
MN,7,47,15,35,164
MN,7,47,20,137,469
MN,7,47,25,74,131
MN,7,47,30,23,89
MN,7,47,35,44,97
MN,7,47,40,44,113
MN,7,47,45,97,295
MN,7,47,50,191,488
MN,7,47,55,223,632
MN,7,47,60,54,170
MN,7,47,65,127,396
MN,7,47,70,84,287
MN,7,47,75,93,371
MN,7,47,80,142,294
MN,7,47,85,62,167
MN,7,47,90,53,137
MN,7,47,95,14,76
MN,7,47,100,129,542
MN,7,47,105,288,358
MN,7,47,110,214,388
MN,7,47,115,200,333
MN,7,47,120,200,400
MN,7,47,125,180,324
MN,7,47,130,141,360
MN,7,47,135,52,195
MN,7,47,140,41,133
MN,7,47,145,84,266
MN,7,47,150,100,290
MN,7,51,5,12,44
MN,7,51,10,32,68
MN,7,51,15,28,124
MN,7,51,20,16,46
MN,7,51,25,17,85
MN,7,51,30,11,97
MN,7,51,35,52,56
MN,7,51,40,21,59
MN,7,51,45,22,66
MN,7,51,46,15,24
MN,7,51,50,17,65
MN,7,51,55,15,80
MN,7,51,60,210,389
MN,7,51,65,21,12
MN,7,51,70,12,38
MN,7,51,75,18,43
MN,7,51,80,20,51
